Wikidata entity,EuropeanaID,HTTP status code
Q17406192,2020718/DR_22711,404
Q17406208,2020718/DR_22719,404
Q17406229,2020718/DR_22728,404
Q17406232,2020718/DR_22731,404
Q17406237,2020718/DR_22735,404
Q17406250,2020718/DR_22744,404
Q17406259,2020718/DR_22748,404
Q17406261,2020718/DR_22750,404
Q17406266,2020718/DR_22752,404
Q17406284,2020718/DR_22759,404
Q17406344,2020718/DR_22780,404
Q17406346,2020718/DR_22782,404
Q17406356,2020718/DR_22788,404
Q17406358,2020718/DR_22789,404
Q17406453,2020718/DR_22815,404
Q17406478,2020718/DR_22829,404
Q17406524,2020718/DR_22842,404
Q17406583,2020718/DR_22849,404
Q17406616,2020718/DR_22853,404
Q17406622,2020718/DR_22854,404
Q17406644,2020718/DR_22858,404
Q17406695,2020718/DR_22870,404
Q17406700,2020718/DR_22874,404
Q17406737,2020718/DR_22893,404
Q17406759,2020718/DR_22909,404
Q17406761,2020718/DR_22911,404
Q17406823,2020718/DR_22928,404
Q17407016,2020718/DR_22944,404
Q17407028,2020718/DR_22956,404
Q17407037,2020718/DR_22964,404
Q17407039,2020718/DR_22966,404
Q17407042,2020718/DR_22969,404
Q17407044,2020718/DR_22971,404
Q17407053,2020718/DR_22980,404
Q17407055,2020718/DR_22982,404
Q17407057,2020718/DR_22983,404
Q17407071,2020718/DR_22997,404
Q17407080,2020718/DR_23004,404
Q17407096,2020718/DR_23016,404
Q17409415,2020718/DR_23029,404
Q17409433,2020718/DR_23032,404
Q17409437,2020718/DR_23033,404
Q17409448,2020718/DR_23035,404
Q17409500,2020718/DR_23051,404
Q17409514,2020718/DR_23055,404
Q17409572,2020718/DR_23080,404
Q17409580,2020718/DR_23087,404
Q17409592,2020718/DR_23093,404
Q17409593,2020718/DR_23094,404
Q17409599,2020718/DR_23100,404
Q17409601,2020718/DR_23102,404
Q17409620,2020718/DR_23119,404
Q17409624,2020718/DR_23123,404
Q17409627,2020718/DR_23126,404
Q17409634,2020718/DR_23133,404
Q17409642,2020718/DR_23139,404
Q17409664,2020718/DR_23156,404
Q17409674,2020718/DR_23166,404
Q17409676,2020718/DR_23168,404
Q17409684,2020718/DR_23175,404
Q17409693,2020718/DR_23182,404
Q17409705,2020718/DR_23193,404
Q17409706,2020718/DR_23194,404
Q17409730,2020718/DR_23213,404
Q17409739,2020718/DR_23220,404
Q17409742,2020718/DR_23222,404
Q17409749,2020718/DR_23226,404
Q17409766,2020718/DR_23239,404
Q17409776,2020718/DR_23246,404
Q17409792,2020718/DR_23258,404
Q17409804,2020718/DR_23268,404
Q17409819,2020718/DR_23281,404
Q17409838,2020718/DR_23293,404
Q17409842,2020718/DR_23296,404
Q17409858,2020718/DR_23307,404
Q17409861,2020718/DR_23310,404
Q17409862,2020718/DR_23311,404
Q17409872,2020718/DR_23318,404
Q17409900,2020718/DR_23337,404
Q17409911,2020718/DR_23346,404
Q17409912,2020718/DR_23347,404
Q17409914,2020718/DR_23348,404
Q17409925,2020718/DR_23358,404
Q17409930,2020718/DR_23362,404
Q17409935,2020718/DR_23367,404
Q17409936,2020718/DR_23368,404
Q17409938,2020718/DR_23370,404
Q17409943,2020718/DR_23373,404
Q17409945,2020718/DR_23375,404
Q17409962,2020718/DR_23389,404
Q17409963,2020718/DR_23390,404
Q17409971,2020718/DR_23398,404
Q17409979,2020718/DR_23406,404
Q17409980,2020718/DR_23407,404
Q17409982,2020718/DR_23409,404
Q17409992,2020718/DR_23412,404
Q17410020,2020718/DR_23423,404
Q17410022,2020718/DR_23425,404
Q17410024,2020718/DR_23427,404
Q17410037,2020718/DR_23436,404
Q17410059,2020718/DR_23448,404
Q17410089,2020718/DR_23460,404
Q17410090,2020718/DR_23462,404
Q17410093,2020718/DR_23468,404
Q17410102,2020718/DR_23478,404
Q17410105,2020718/DR_23481,404
Q17410132,2020718/DR_23508,404
Q17410176,2020718/DR_23541,404
Q17410193,2020718/DR_23555,404
Q17410202,2020718/DR_23563,404
Q17410203,2020718/DR_23564,404
Q17410208,2020718/DR_23567,404
Q17410218,2020718/DR_23575,404
Q17410224,2020718/DR_23581,404
Q17410225,2020718/DR_23582,404
Q17410250,2020718/DR_23604,404
Q17410252,2020718/DR_23607,404
Q17410263,2020718/DR_23617,404
Q17410282,2020718/DR_23631,404
Q17410295,2020718/DR_23643,404
Q17410297,2020718/DR_23645,404
Q17410307,2020718/DR_23655,404
Q17412079,2020718/DR_23693,404
Q17412163,2020718/DR_23700,404
Q17412214,2020718/DR_23702,404
Q17412264,2020718/DR_23704,404
Q17412319,2020718/DR_23708,404
Q17412327,2020718/DR_23716,404
Q17412341,2020718/DR_23725,404
Q17412348,2020718/DR_23732,404
Q17412410,2020718/DR_23742,404
Q17412470,2020718/DR_23751,404
Q17412476,2020718/DR_23760,404
Q17412481,2020718/DR_23766,404
Q17412505,2020718/DR_23788,404
Q17412514,2020718/DR_23797,404
Q17412529,2020718/DR_23809,404
Q17412533,2020718/DR_23811,404
Q17412553,2020718/DR_23828,404
Q17412587,2020718/DR_23853,404
Q17412603,2020718/DR_23867,404
Q17412610,2020718/DR_23874,404
Q17412615,2020718/DR_23877,404
Q17412626,2020718/DR_23889,404
Q17412658,2020718/DR_23912,404
Q17412671,2020718/DR_23927,404
Q17412686,2020718/DR_23939,404
Q17412709,2020718/DR_23954,404
Q17412761,2020718/DR_23975,404
Q17412762,2020718/DR_23976,404
Q17412775,2020718/DR_23989,404
Q17412788,2020718/DR_24003,404
Q17412802,2020718/DR_24019,404
Q17412816,2020718/DR_24035,404
Q17412817,2020718/DR_24036,404
Q17412844,2020718/DR_24061,404
Q17412859,2020718/DR_24075,404
Q17327645,2020718/DR_24097,404
Q17327653,2020718/DR_24102,404
Q17327663,2020718/DR_24108,404
Q17327667,2020718/DR_24110,404
Q17327684,2020718/DR_24121,404
Q17327686,2020718/DR_24122,404
Q17327694,2020718/DR_24126,404
Q17327724,2020718/DR_24139,404
Q17327744,2020718/DR_24144,404
Q17327766,2020718/DR_24152,404
Q17327785,2020718/DR_24157,404
Q17327805,2020718/DR_24165,404
Q17327832,2020718/DR_24175,404
Q17327841,2020718/DR_24180,404
Q17327844,2020718/DR_24182,404
Q17327933,2020718/DR_24203,404
Q17327949,2020718/DR_24210,404
Q17327984,2020718/DR_24231,404
Q17328035,2020718/DR_24242,404
Q17328062,2020718/DR_24249,404
Q17328063,2020718/DR_24250,404
Q17328081,2020718/DR_24261,404
Q17328084,2020718/DR_24263,404
Q17328117,2020718/DR_24279,404
Q17328125,2020718/DR_24282,404
Q17328131,2020718/DR_24285,404
Q17328137,2020718/DR_24289,404
Q17328142,2020718/DR_24292,404
Q17328147,2020718/DR_24295,404
Q17328248,2020718/DR_24317,404
Q17328302,2020718/DR_24334,404
Q17328353,2020718/DR_24350,404
Q17328387,2020718/DR_24359,404
Q17328401,2020718/DR_24365,404
Q17328433,2020718/DR_24377,404
Q17328439,2020718/DR_24378,404
Q17328440,2020718/DR_24379,404
Q17328454,2020718/DR_24387,404
Q17328459,2020718/DR_24390,404
Q17328471,2020718/DR_24400,404
Q17328508,2020718/DR_24414,404
Q17328524,2020718/DR_24424,404
Q17328590,2020718/DR_24430,404
Q17328600,2020718/DR_24431,404
Q17328619,2020718/DR_24439,404
Q17328637,2020718/DR_24443,404
Q17328648,2020718/DR_24448,404
Q17328657,2020718/DR_24453,404
Q17328672,2020718/DR_24460,404
Q17328679,2020718/DR_24464,404
Q17328699,2020718/DR_24473,404
Q17328703,2020718/DR_24476,404
Q17328716,2020718/DR_24483,404
Q17328726,2020718/DR_24489,404
Q17328743,2020718/DR_24496,404
Q17328748,2020718/DR_24499,404
Q17412929,2020718/DR_24522,404
Q17328766,2020718/DR_24524,404
Q17412939,2020718/DR_24535,404
Q17334986,2020718/DR_24557,404
Q17335003,2020718/DR_24564,404
Q17335005,2020718/DR_24565,404
Q17335011,2020718/DR_24569,404
Q17335055,2020718/DR_24589,404
Q17335075,2020718/DR_24599,404
Q17335165,2020718/DR_24620,404
Q17335176,2020718/DR_24621,404
Q17335230,2020718/DR_24627,404
Q17335247,2020718/DR_24631,404
Q17335285,2020718/DR_24640,404
Q17335289,2020718/DR_24642,404
Q17335352,2020718/DR_24666,404
Q17335380,2020718/DR_24680,404
Q17335382,2020718/DR_24681,404
Q17335405,2020718/DR_24692,404
Q17335484,2020718/DR_24727,404
Q17335487,2020718/DR_24729,404
Q17335531,2020718/DR_24750,404
Q17335534,2020718/DR_24751,404
Q17335553,2020718/DR_24761,404
Q17335560,2020718/DR_24764,404
Q17335568,2020718/DR_24767,404
Q17335618,2020718/DR_24792,404
Q17335625,2020718/DR_24795,404
Q17335639,2020718/DR_24800,404
Q17335676,2020718/DR_24815,404
Q17335707,2020718/DR_24831,404
Q17335723,2020718/DR_24840,404
Q17335726,2020718/DR_24841,404
Q17335760,2020718/DR_24856,404
Q17335768,2020718/DR_24859,404
Q17335822,2020718/DR_24884,404
Q17335827,2020718/DR_24886,404
Q17335829,2020718/DR_24887,404
Q17335848,2020718/DR_24894,404
Q17335879,2020718/DR_24907,404
Q17335892,2020718/DR_24912,404
Q17335906,2020718/DR_24920,404
Q17335929,2020718/DR_24933,404
Q17335938,2020718/DR_24937,404
Q17335940,2020718/DR_24938,404
Q17335946,2020718/DR_24940,404
Q17335955,2020718/DR_24943,404
Q17335995,2020718/DR_24959,404
Q17336069,2020718/DR_24977,404
Q17336073,2020718/DR_24978,404
Q17336079,2020718/DR_24982,404
Q17336084,2020718/DR_24983,404
Q17336091,2020718/DR_24985,404
Q17336168,2020718/DR_25009,404
Q17336195,2020718/DR_25018,404
Q17336234,2020718/DR_25027,404
Q17336249,2020718/DR_25031,404
Q17337877,2020718/DR_25041,404
Q17337882,2020718/DR_25044,404
Q17337884,2020718/DR_25045,404
Q17337892,2020718/DR_25048,404
Q17337923,2020718/DR_25058,404
Q17337933,2020718/DR_25061,404
Q17337943,2020718/DR_25066,404
Q17337964,2020718/DR_25074,404
Q17337988,2020718/DR_25079,404
Q17338016,2020718/DR_25090,404
Q17338021,2020718/DR_25093,404
Q17338032,2020718/DR_25097,404
Q17338189,2020718/DR_25137,404
Q17338235,2020718/DR_25156,404
Q17338295,2020718/DR_25172,404
Q17338302,2020718/DR_25174,404
Q17338350,2020718/DR_25182,404
Q17338356,2020718/DR_25183,404
Q17338433,2020718/DR_25198,404
Q17338508,2020718/DR_25217,404
Q17338540,2020718/DR_25226,404
Q17338544,2020718/DR_25227,404
Q17338565,2020718/DR_25237,404
Q17338597,2020718/DR_25249,404
Q17338616,2020718/DR_25253,404
Q17338756,2020718/DR_25289,404
Q17338848,2020718/DR_25324,404
Q17338900,2020718/DR_25340,404
Q17338913,2020718/DR_25345,404
Q17338930,2020718/DR_25357,404
Q17338944,2020718/DR_25366,404
Q17338950,2020718/DR_25369,404
Q17338951,2020718/DR_25370,404
Q17338984,2020718/DR_25385,404
Q17339005,2020718/DR_25407,404
Q17339027,2020718/DR_25416,404
Q17339047,2020718/DR_25425,404
Q17339077,2020718/DR_25435,404
Q17339114,2020718/DR_25456,404
Q17339117,2020718/DR_25459,404
Q17339119,2020718/DR_25461,404
Q17339127,2020718/DR_25470,404
Q17339130,2020718/DR_25472,404
Q17339133,2020718/DR_25475,404
Q17339141,2020718/DR_25480,404
Q17339145,2020718/DR_25484,404
Q17339230,2020718/DR_25548,404
Q17339238,2020718/DR_25557,404
Q17339270,2020718/DR_25581,404
Q17339296,2020718/DR_25600,404
Q17339300,2020718/DR_25603,404
Q17339333,2020718/DR_25620,404
Q17339339,2020718/DR_25623,404
Q17339361,2020718/DR_25639,404
Q17339364,2020718/DR_25643,404
Q17339365,2020718/DR_25644,404
Q17339372,2020718/DR_25649,404
Q17339392,2020718/DR_25670,404
Q17339408,2020718/DR_25679,404
Q17415417,2020718/DR_25722,404
Q17415429,2020718/DR_25734,404
Q17415473,2020718/DR_25738,404
Q17415479,2020718/DR_25742,404
Q17415514,2020718/DR_25766,404
Q17415524,2020718/DR_25773,404
Q17415526,2020718/DR_25774,404
Q17415533,2020718/DR_25780,404
Q17415536,2020718/DR_25782,404
Q17415546,2020718/DR_25787,404
Q17415575,2020718/DR_25815,404
Q17415600,2020718/DR_25837,404
Q17415625,2020718/DR_25853,404
Q17415642,2020718/DR_25863,404
Q17415680,2020718/DR_25870,404
Q17415682,2020718/DR_25872,404
Q17415702,2020718/DR_25886,404
Q17415705,2020718/DR_25887,404
Q17415800,2020718/DR_25955,404
Q17415807,2020718/DR_25959,404
Q17415816,2020718/DR_25963,404
Q17415827,2020718/DR_25974,404
Q17415831,2020718/DR_25977,404
Q17415835,2020718/DR_25982,404
Q17415880,2020718/DR_26003,404
Q17415881,2020718/DR_26004,404
Q17415883,2020718/DR_26005,404
Q17415889,2020718/DR_26008,404
Q17415893,2020718/DR_26012,404
Q17415906,2020718/DR_26023,404
Q17415910,2020718/DR_26026,404
Q17415919,2020718/DR_26033,404
Q17415928,2020718/DR_26039,404
Q17415931,2020718/DR_26042,404
Q17415946,2020718/DR_26056,404
Q17415950,2020718/DR_26059,404
Q17415953,2020718/DR_26061,404
Q17415967,2020718/DR_26077,404
Q17415989,2020718/DR_26103,404
Q17416007,2020718/DR_26125,404
Q17416028,2020718/DR_26142,404
Q17416134,2020718/DR_26158,404
Q17416177,2020718/DR_26160,404
Q17416298,2020718/DR_26167,404
Q17416309,2020718/DR_26178,404
Q17416335,2020718/DR_26188,404
Q17416344,2020718/DR_26191,404
Q17416372,2020718/DR_26202,404
Q17416435,2020718/DR_26213,404
Q17416495,2020718/DR_26244,404
Q17416505,2020718/DR_26252,404
Q17416508,2020718/DR_26254,404
Q17416523,2020718/DR_26274,404
Q17416532,2020718/DR_26284,404
Q17416680,2020718/DR_26293,404
Q17416681,2020718/DR_26294,404
Q17416684,2020718/DR_26297,404
Q17416698,2020718/DR_26309,404
Q17416700,2020718/DR_26311,404
Q17416704,2020718/DR_26315,404
Q17416713,2020718/DR_26325,404
Q17416719,2020718/DR_26329,404
Q17416733,2020718/DR_26338,404
Q17416749,2020718/DR_26358,404
Q17417689,2020718/DR_26362,404
Q17417698,2020718/DR_26369,404
Q17417703,2020718/DR_26372,404
Q17417712,2020718/DR_26380,404
Q17417715,2020718/DR_26383,404
Q17417732,2020718/DR_26393,404
Q17417751,2020718/DR_26408,404
Q17417782,2020718/DR_26427,404
Q17417803,2020718/DR_26438,404
Q17417805,2020718/DR_26440,404
Q17417867,2020718/DR_26451,404
Q17417900,2020718/DR_26462,404
Q17417922,2020718/DR_26468,404
Q17418014,2020718/DR_26487,404
Q17418130,2020718/DR_26506,404
Q17418310,2020718/DR_26547,404
Q17418313,2020718/DR_26548,404
Q17418351,2020718/DR_26557,404
Q17418352,2020718/DR_26558,404
Q17418358,2020718/DR_26563,404
Q17418377,2020718/DR_26568,404
Q17418436,2020718/DR_26600,404
Q17418448,2020718/DR_26612,404
Q17418482,2020718/DR_26635,404
Q17327382,2020718/DR_26640,404
Q17327389,2020718/DR_26643,404
Q17327393,2020718/DR_26646,404
Q17327427,2020718/DR_26660,404
Q17327431,2020718/DR_26662,404
Q17327443,2020718/DR_26669,404
Q17327450,2020718/DR_26672,404
Q17327457,2020718/DR_26676,404
Q17327480,2020718/DR_26688,404
Q17327497,2020718/DR_26697,404
Q17327506,2020718/DR_26702,404
Q17327522,2020718/DR_26711,404
Q17327547,2020718/DR_26723,404
Q17327551,2020718/DR_26726,404
Q17327560,2020718/DR_26730,404
Q17327579,2020718/DR_26739,404
Q17418498,2020718/DR_26760,404
Q17418524,2020718/DR_26781,404
Q17418529,2020718/DR_26784,404
Q17418531,2020718/DR_26785,404
Q17418546,2020718/DR_26796,404
Q17418550,2020718/DR_26801,404
Q17418551,2020718/DR_26802,404
Q17418566,2020718/DR_26812,404
Q17418574,2020718/DR_26818,404
Q17418587,2020718/DR_26828,404
Q17418590,2020718/DR_26830,404
Q17418591,2020718/DR_26831,404
Q17418607,2020718/DR_26843,404
Q17418621,2020718/DR_26853,404
Q17418628,2020718/DR_26859,404
Q17418638,2020718/DR_26867,404
Q17418661,2020718/DR_26871,404
Q17418788,2020718/DR_26888,404
Q17418794,2020718/DR_26889,404
Q17418803,2020718/DR_26890,404
Q17418839,2020718/DR_26898,404
Q17418847,2020718/DR_26903,404
Q17418864,2020718/DR_26915,404
Q17418867,2020718/DR_26918,404
Q17418881,2020718/DR_26929,404
Q17418884,2020718/DR_26933,404
Q17418889,2020718/DR_26937,404
Q17418891,2020718/DR_26938,404
Q17418902,2020718/DR_26945,404
Q17418925,2020718/DR_26967,404
Q17418928,2020718/DR_26970,404
Q17418946,2020718/DR_26977,404
Q17419016,2020718/DR_26982,404
Q17419019,2020718/DR_26985,404
Q17419053,2020718/DR_27011,404
Q17419073,2020718/DR_27026,404
Q17419081,2020718/DR_27031,404
Q17419085,2020718/DR_27034,404
Q17419104,2020718/DR_27049,404
Q17419108,2020718/DR_27053,404
Q17419111,2020718/DR_27055,404
Q17419135,2020718/DR_27071,404
Q17419141,2020718/DR_27075,404
Q17419167,2020718/DR_27085,404
Q17419170,2020718/DR_27087,404
Q17419174,2020718/DR_27090,404
Q17419196,2020718/DR_27109,404
Q17419241,2020718/DR_27117,404
Q17419267,2020718/DR_27118,404
Q17419304,2020718/DR_27126,404
Q17419309,2020718/DR_27128,404
Q17419311,2020718/DR_27130,404
Q17419539,2020718/DR_27153,404
Q17419546,2020718/DR_27160,404
Q17419578,2020718/DR_27172,404
Q17419582,2020718/DR_27177,404
Q17419583,2020718/DR_27178,404
Q17419593,2020718/DR_27186,404
Q17419596,2020718/DR_27188,404
Q17419614,2020718/DR_27195,404
Q17419630,2020718/DR_27206,404
Q17419651,2020718/DR_27219,404
Q17419683,2020718/DR_27225,404
Q17419978,2020718/DR_27240,404
Q17420040,2020718/DR_27249,404
Q17420043,2020718/DR_27252,404
Q17420045,2020718/DR_27253,404
Q17420055,2020718/DR_27260,404
Q17420223,2020718/DR_27261,404
Q17420551,2020718/DR_27268,404
Q17420553,2020718/DR_27270,404
Q17420571,2020718/DR_27271,404
Q17420593,2020718/DR_27275,404
Q17420621,2020718/DR_27292,404
Q17420632,2020718/DR_27302,404
Q17420641,2020718/DR_27309,404
Q17420653,2020718/DR_27319,404
Q17420998,2020718/DR_27349,404
Q17421173,2020718/DR_27373,404
Q17421358,2020718/DR_27387,404
Q17421462,2020718/DR_27400,404
Q17421671,2020718/DR_27409,404
Q17421939,2020718/DR_27432,404
Q17421972,2020718/DR_27436,404
Q17421977,2020718/DR_27437,404
Q17422021,2020718/DR_27441,404
Q17422087,2020718/DR_27469,404
Q17422092,2020718/DR_27473,404
Q17422114,2020718/DR_27484,404
Q17422515,2020718/DR_27497,404
Q17422533,2020718/DR_27508,404
Q17422558,2020718/DR_27518,404
Q17422575,2020718/DR_27526,404
Q17422649,2020718/DR_27529,404
Q17422666,2020718/DR_27534,404
Q17422678,2020718/DR_27541,404
Q17422682,2020718/DR_27543,404
Q17422686,2020718/DR_27545,404
Q17422779,2020718/DR_27562,404
Q17422968,2020718/DR_27592,404
Q17422989,2020718/DR_27597,404
Q17423014,2020718/DR_27607,404
Q17423019,2020718/DR_27609,404
Q17423091,2020718/DR_27631,404
Q17423125,2020718/DR_27643,404
Q17423131,2020718/DR_27647,404
Q17423137,2020718/DR_27650,404
Q17423185,2020718/DR_27656,404
Q17423189,2020718/DR_27658,404
Q17423266,2020718/DR_27671,404
Q17423287,2020718/DR_27676,404
Q17423305,2020718/DR_27686,404
Q17423350,2020718/DR_27695,404
Q17423395,2020718/DR_27705,404
Q17423444,2020718/DR_27714,404
Q17423488,2020718/DR_27718,404
Q17423503,2020718/DR_27719,404
Q17423537,2020718/DR_27724,404
Q17423567,2020718/DR_27729,404
Q17423582,2020718/DR_27730,404
Q17423803,2020718/DR_27744,404
Q17423850,2020718/DR_27751,404
Q17423939,2020718/DR_27758,404
Q17423968,2020718/DR_27760,404
Q17426035,2020718/DR_27768,404
Q17426147,2020718/DR_27796,404
Q17426205,2020718/DR_27808,404
Q17426215,2020718/DR_27811,404
Q17426303,2020718/DR_27825,404
Q17426320,2020718/DR_27831,404
Q17426325,2020718/DR_27834,404
Q17426337,2020718/DR_27837,404
Q17427208,2020718/DR_27845,404
Q17427229,2020718/DR_27862,404
Q17427235,2020718/DR_27866,404
Q17427237,2020718/DR_27867,404
Q17427254,2020718/DR_27874,404
Q17427259,2020718/DR_27875,404
Q17427290,2020718/DR_27884,404
Q17427294,2020718/DR_27886,404
Q17427301,2020718/DR_27893,404
Q17427387,2020718/DR_27909,404
Q17427432,2020718/DR_27918,404
Q17427438,2020718/DR_27920,404
Q17427523,2020718/DR_27949,404
Q17427526,2020718/DR_27952,404
Q17427534,2020718/DR_27959,404
Q17427555,2020718/DR_27971,404
Q17427624,2020718/DR_27985,404
Q17427656,2020718/DR_27990,404
Q17427668,2020718/DR_27994,404
Q17427724,2020718/DR_28005,404
Q17427832,2020718/DR_28025,404
Q17427854,2020718/DR_28028,404
Q17427870,2020718/DR_28031,404
Q17428081,2020718/DR_28066,404
Q17428120,2020718/DR_28080,404
Q17428179,2020718/DR_28093,404
Q17428208,2020718/DR_28099,404
Q17428231,2020718/DR_28103,404
Q17428254,2020718/DR_28107,404
Q17428275,2020718/DR_28111,404
Q17428345,2020718/DR_28127,404
Q17428393,2020718/DR_28136,404
Q17428404,2020718/DR_28141,404
Q17428504,2020718/DR_28161,404
Q17428530,2020718/DR_28164,404
Q17428558,2020718/DR_28167,404
Q17428674,2020718/DR_28174,404
Q17428786,2020718/DR_28187,404
Q17429014,2020718/DR_28215,404
Q17429028,2020718/DR_28218,404
Q17429032,2020718/DR_28219,404
Q17429191,2020718/DR_28243,404
Q17429270,2020718/DR_28260,404
Q17429720,2020718/DR_28298,404
Q17429766,2020718/DR_28319,404
Q17429780,2020718/DR_28333,404
Q17429783,2020718/DR_28335,404
Q17429785,2020718/DR_28336,404
Q17429786,2020718/DR_28337,404
Q17429795,2020718/DR_28345,404
Q17429833,2020718/DR_28367,404
Q17429876,2020718/DR_28378,404
Q17429878,2020718/DR_28379,404
Q17429882,2020718/DR_28383,404
Q17429892,2020718/DR_28391,404
Q17429894,2020718/DR_28392,404
Q17429945,2020718/DR_28398,404
Q17429946,2020718/DR_28399,404
Q17429950,2020718/DR_28401,404
Q17429969,2020718/DR_28414,404
Q17429999,2020718/DR_28424,404
Q17430033,2020718/DR_28449,404
Q17430061,2020718/DR_28462,404
Q17430078,2020718/DR_28467,404
Q17430140,2020718/DR_28478,404
Q17430273,2020718/DR_28494,404
Q17430360,2020718/DR_28505,404
Q17430575,2020718/DR_28540,404
Q17430594,2020718/DR_28543,404
Q17430617,2020718/DR_28547,404
Q17430687,2020718/DR_28559,404
Q17430723,2020718/DR_28567,404
Q17430742,2020718/DR_28572,404
Q17430777,2020718/DR_28582,404
Q17430873,2020718/DR_28601,404
Q17430882,2020718/DR_28603,404
Q17430919,2020718/DR_28610,404
Q17431092,2020718/DR_28645,404
Q17339863,2020718/DR_28664,404
Q17339888,2020718/DR_28678,404
Q17339890,2020718/DR_28679,404
Q17339925,2020718/DR_28697,404
Q17339940,2020718/DR_28709,404
Q17431679,2020718/DR_28721,404
Q17431798,2020718/DR_28732,404
Q17431824,2020718/DR_28735,404
Q17431905,2020718/DR_28744,404
Q17431940,2020718/DR_28748,404
Q17432098,2020718/DR_28762,404
Q17432288,2020718/DR_28786,404
Q17432314,2020718/DR_28791,404
Q17432319,2020718/DR_28792,404
Q17432342,2020718/DR_28798,404
Q17432344,2020718/DR_28800,404
Q17432358,2020718/DR_28807,404
Q17432362,2020718/DR_28811,404
Q17432373,2020718/DR_28822,404
Q17432375,2020718/DR_28823,404
Q17432387,2020718/DR_28830,404
Q17432411,2020718/DR_28844,404
Q17432418,2020718/DR_28849,404
Q17432422,2020718/DR_28853,404
Q17432431,2020718/DR_28860,404
Q17432447,2020718/DR_28872,404
Q17432463,2020718/DR_28886,404
Q17432464,2020718/DR_28887,404
Q17432498,2020718/DR_28910,404
Q17432519,2020718/DR_28924,404
Q17432521,2020718/DR_28926,404
Q17432523,2020718/DR_28927,404
Q17432528,2020718/DR_28929,404
Q17432563,2020718/DR_28945,404
Q17432590,2020718/DR_28963,404
Q17432593,2020718/DR_28966,404
Q17432605,2020718/DR_28973,404
Q17432615,2020718/DR_28979,404
Q17432640,2020718/DR_28991,404
Q17432665,2020718/DR_28992,404
Q17432684,2020718/DR_29004,404
Q17432698,2020718/DR_29008,404
Q17432711,2020718/DR_29015,404
Q17432752,2020718/DR_29028,404
Q17435469,2020718/DR_29815,404
Q17435482,2020718/DR_29823,404
Q17435488,2020718/DR_29826,404
Q17435513,2020718/DR_29841,404
Q17435550,2020718/DR_29867,404
Q17435579,2020718/DR_29886,404
Q17435585,2020718/DR_29892,404
Q17435845,2020718/DR_29944,404
Q17435849,2020718/DR_29945,404
Q17435874,2020718/DR_29961,404
Q17435881,2020718/DR_29964,404
Q17435889,2020718/DR_29971,404
Q17435891,2020718/DR_29972,404
Q17435918,2020718/DR_29990,404
Q17435924,2020718/DR_29997,404
Q17435928,2020718/DR_30000,404
Q17435954,2020718/DR_30009,404
Q17435958,2020718/DR_30011,404
Q17436316,2020718/DR_30052,404
Q17436391,2020718/DR_30070,404
Q17436405,2020718/DR_30079,404
Q17436422,2020718/DR_30088,404
Q17436440,2020718/DR_30094,404
Q17436443,2020718/DR_30095,404
Q17436466,2020718/DR_30109,404
Q17436473,2020718/DR_30113,404
Q17436489,2020718/DR_30125,404
Q17436494,2020718/DR_30127,404
Q17436495,2020718/DR_30128,404
Q17436499,2020718/DR_30132,404
Q17436507,2020718/DR_30138,404
Q17436515,2020718/DR_30143,404
Q17436521,2020718/DR_30149,404
Q17436525,2020718/DR_30153,404
Q17436530,2020718/DR_30156,404
Q17436538,2020718/DR_30163,404
Q17436539,2020718/DR_30164,404
Q17436541,2020718/DR_30166,404
Q17436586,2020718/DR_30200,404
Q17436587,2020718/DR_30201,404
Q17436596,2020718/DR_30209,404
Q17436604,2020718/DR_30216,404
Q17436608,2020718/DR_30219,404
Q17436611,2020718/DR_30223,404
Q17436638,2020718/DR_30249,404
Q17436646,2020718/DR_30257,404
Q17436647,2020718/DR_30258,404
Q17436663,2020718/DR_30270,404
Q17436734,2020718/DR_30284,404
Q17436757,2020718/DR_30285,404
Q17437008,2020718/DR_30306,404
Q17437028,2020718/DR_30315,404
Q17437068,2020718/DR_30329,404
Q17437082,2020718/DR_30341,404
Q17437097,2020718/DR_30357,404
Q17437117,2020718/DR_30373,404
Q17437130,2020718/DR_30386,404
Q17437134,2020718/DR_30391,404
Q17437138,2020718/DR_30395,404
Q17437153,2020718/DR_30407,404
Q17437188,2020718/DR_30416,404
Q17437200,2020718/DR_30430,404
Q17437229,2020718/DR_30460,404
Q17437241,2020718/DR_30472,404
Q17437245,2020718/DR_30475,404
Q17437253,2020718/DR_30482,404
Q17437264,2020718/DR_30489,404
Q17437274,2020718/DR_30500,404
Q17437277,2020718/DR_30505,404
Q17437314,2020718/DR_30562,404
Q17437321,2020718/DR_30570,404
Q17437328,2020718/DR_30577,404
Q17437329,2020718/DR_30578,404
Q17437339,2020718/DR_30590,404
Q17437354,2020718/DR_30615,404
Q17437367,2020718/DR_30630,404
Q17437368,2020718/DR_30631,404
Q17437369,2020718/DR_30633,404
Q17437370,2020718/DR_30635,404
Q17437590,2020718/DR_30660,404
Q17437599,2020718/DR_30671,404
Q17437609,2020718/DR_30682,404
Q17437623,2020718/DR_30694,404
Q17437627,2020718/DR_30698,404
Q17437633,2020718/DR_30703,404
Q17437634,2020718/DR_30704,404
Q17437638,2020718/DR_30707,404
Q17437649,2020718/DR_30717,404
Q17437664,2020718/DR_30735,404
